hash,project,true_message,generated_message
9e6ee17e0c4fc56ba1ab25034145100242fd3254,gem_oq-engine,Cleanup [skip CI], Updated asset distance handling in readinput.py to ensure correct value is used for hazard calculation
740fd43257320e282cf5c51ae194662626d0da6c,Gandi_gandi.cli,Add an ip type filter (public VS private)., Adds IP Type parameter for filtering IP types in requests
6e2ea68e588ee6c712ddaca4c3d2605668d169a6,awethemes_wp-http,Added no_cache in response, Added no_cache method to prevent caching across browsers
0e79ef6ffde9ae6d3732f8b5a4b3faae3dd51912,enricobacis_wos,add _premium decorator for APIs that require premium access level, Introduced premium decorator for APIs requiring premium access level to avoid errors in lite access.
94ff169923ea55769dd2402b578c7d8da6920cc6,oyejorge_less.php,"data-uri function used single quote, switched to """," Added data URI support for inline image handling in Less functions, using either base64 or rawurlencoding depending on the configuration."
32d15fbe3877ca8bd7b18ae34b531f20dae1f990,terraform-providers_terraform-provider-aws,#<I> Force new resource on these attributes as updating it could create situations where the old notifications still exists, Force-updated 'resourceAwsSesNotification' to enforce new identity and notification type values
47d01e097b19c9c373636d6205e01620495ad133,moodle_moodle,MDL-<I> dml cleanup, Removed course-specific login requirement for accessing stats preferences in grade report.
3f0d70ca5299e988089214c968ede9f038770a32,OpenNeuroOrg_openneuro,don't display deleted draft info when not an owner, Allowed users to create draft datasets if they are the dataset owner
ec3f5679110aefb1a41bc2719dfce15b05a51a36,Brain-WP_Cortex,Improve checks in RouteFilterIterator," Lowercased route scheme for validation against URI scheme, added URL sanitization for host field."
acdf0474857176856d493a7ff0e745a1cff7a1be,rmodbus_rmodbus,Fix compatibility with ruby <I>, Added check for slave address in RTU client's read_pdu method
6e45691db3db8f1ec7f3faddcf9e9287eebfca9b,quasarframework_quasar,"QDialog: emit show after focusing the element in dialog (#<I>)

Allows simpler focusing of another elements in `@show` in userland.



ref #<I>", Improve Dialog visibility handling: Automatically emit 'show' event upon dialog show action
df452d18b6967b079246956d704a464b54415e2d,brainworxx_kreXX,Changed the version number for the upcomming release., Updated Config::$version to '1.4.2' for version consistency across the application.
50b38008fb6721f9dac68eb98470ac5861ec5cf5,rx_presenters,Fix duplication of parameters in POSTs from `prepareSubmit` being called twice., Removed duplicate input component parameter handling from event submit method
db20dc2565307a1d1283df4aa92d8fe5c899dac8,sup-heliotrope_sup,workaround for rubymail quoting bug in pgp MIME statement, Added support for application/pgp-signature in outgoing email encryption using pgp-sha1 micalg.
b18e25d541084276f87a91af82402e48f8c4243a,moodle_moodle,"MDL-<I> fixed regression, wrongtable name,sorry", web service MDL-12886: Consistently use 'user' table for getting user records in group functions
fcf9428f0b444e781d4852c91c2d079d263b6e7c,medooze_media-server-node,Added getTrack by id," - Added getTrack method to IncomingStream and OutgoingStream classes for easier retrieval of tracks by ID
     - Updated getTracks method in OutgoingStream to return an array instead of iterator"
0f66621beee51d3444a743cf4c078dfa8f2c84cb,WeAreGenki_minna-ui,Minor change to internal PostCSS config, Simplified import of Minna UI postcss config for development mode.
e23a7f349293c5d4dc8c8b3cb1b9962fa860b94d,bmedici_rest-ftp-daemon,added some queue information on API::Root, Mounted Workers API at '/workers' for status monitoring and added relevant queue metrics to global daemon info
b1758389e400fa93b8e71651cdd49c887b135679,vuetifyjs_vuetify,test(Validatable): correct test structure," update(Validatable): allow manual control of isResetting property, add test case for it"
b36ca08cc9221deb3f1679bed167843fd84fa2fb,markrogoyski_math-php,Add unit tests for vector perpendicular operator., * Add test for perpendicular vector operation in VectorOperationsTest
1b0226a2a3ca3bd7f145e11028e34362d4a0a1a0,angr_ailment,BasePointerOffset: Do not crash if offset is None., Add support for optional BaseOffset in `__repr__` method for better representation.
ea496c97c1b7d346d2b66dcae7e2d9440e09f591,dmitry-ivanov_laravel-testing-tools,ITT: New reflection assertions added., Added method assertions for checking object methods existence and non-existence.
5d2c8da754b264e346c27fc4a4bda3f84826a8eb,vuejs_vue-cli,"refactor: replace --disturl option with NODEJS_ORG_MIRROR env variable

for better compatibility with pnpm 4 (which does not allow the
`--disturl` option)", Added environment variable NODEJS_ORG_MIRROR for node-gyp when using Taobao registry
9816117e51e40ee506576a2f80a56ad3d9ee9e24,ronin-ruby_ronin,"Integrated Spidr into Ronin::Web.

* Added Web.spider.
* Added Web.spider_host.
* Added Web.spider_site.", * Added Spidr library for web scraping and introduced spider methods.
36b428633af837b438a98d422be5dfe2f6b2b0ca,hansroh_skitai,"<I> if request body size is too large, disconnect", Updated skitai version to 0.16.18 for new release
2e0b816d64fc0f192296b54cec071eb34b5c0223,ray-project_ray,[Buildkite] Upload jars to os specific dir (#<I>), [Buildkite] Add OS-specific directory for JAR files in upload paths
0b026b12835ceff2027d77b52ecb0cb095ce37e1,Rapptz_discord.py,Elaborate on rename decorator behaviour," Renamed parameter within Discord UI and adjusted decorator behavior for consistency

This commit modifies the app_commands.rename decorator to account for renaming parameters in the Discord UI while maintaining the original parameter name when referencing it in other decorators. This ensures that both the UI and the function code remain consistent with each other."
72330567ec619f3574c360c549b5db04b43652ce,jhipster_generator-jhipster,Removed unneeded comma, Added dependency injection annotations for updated entity-controller.js
1aa125e196fcc7c78570c48515e3d6e4d5ef9591,juju_juju,Fix tests changed by backport of ch deploy by revision., Updated changes_test.go: Modified app deployment and charm upload scenarios for different architectures and applications
93605fd3e950d68130900e37ce0beeceef8eea5c,socketio_engine.io-client,Implemented resource alongside with path., Updated transport path and added resource option for customized requests
a82cf9c0a4b150fc7460ffda89b9e52f571dbe00,adobe_brackets,clear stale cache on projectChangeFiles event, Added event listener for projectFilesChange to clear UrlCodeHints cache
20fc46a559be936d0ea18fe2b6ba42f2f466f63b,hawtio_hawtio,#<I>: Polished, #810: Implemented parsing of Hawtio-specific test parameters for TestMojo.
3d0ac00e1783941569d0f0f702710a48c5fdfe43,amphp_http-server,Send exception to releaseStream on RST_STREAM frame, Removed double stream release on client end and released stream upon error detection in Http2Driver.php
af6067bed488add0dbbd8aa8b83afed853593262,anomalylabs_variables-module,Skip NA feilds, Added skip fields to GroupFormBuilder class for specified fields
9e57b424a40396d0900cd42704dd76b665036f70,trellis-ldp_trellis,"Open BinaryService return type

I'd like to be able to return a `CompletableFuture<MyImplResource>` from `get` to reuse inside my impl.", * Change BinaryService::get method to return a CompletableFuture<? extends Binary> for improved type safety.
d6f6b828f1c32d36ea829ee2c673803803b890ce,openlayers_openlayers,"preventDefault on mousedown

This is needed to avoid native image dragging.", Added prevention of default action on mouse down event for touch devices to handle double drag events consistently.
d3d17e3fce62e091983fe96f6a2375807480807c,etingof_pysnmp,"define snmpLocalDomain symbol (to empty tuple) even if UNIX domain
sockets are not available", * Modified snmpLocalDomain initialization to handle non-UNIX environments
11e2117421a4c767804785dd5953c54d1d51912b,cloudfoundry_cf-java-client,"Fix Spaces Client Integration Test

Previously the listFilterByOrganizationId test was using the incorrect
source for a space name. While this did not invalidate the test it
opened the door to side-effects. This change brings that test in line
with the rest of the class."," Simplified Integration Test - Removed explicit spaceName dependency in SpacesTest.java, using getSpaceName method instead."
5223a04683e068730455e56cf76d16e3d8542a03,rapidoid_rapidoid,Implemented case-insensitive bytes scanning util., Added case-insensitive scan method for BYTES class to improve string matching functionality.
848293ba29189dc43a437f26423ae5f09e78a667,kubernetes_kubernetes,Extender bind should respect IsInterested, Refactored binder function to loop through all extenders for improved compatibility
19890e3cff5bc1c7c9bc7e7b867f5f63dd6fc60b,paragonie_anti-csrf,Fix how variables are set in reconfigure() (#<I>), Simplified AntiCSRF configuration property access for readability.
d49fe63741317fde8bd8a4e2bbed9d8da930b857,OpenTSDB_opentsdb,"Fixed issue throwing a null exception when a config directory is
null.", Add check for empty directory in Config.getDirectoryName() to prevent null return value.
2a0170780fa0f3fc0aac9f566b9dfa890c6c92a8,dnanexus_dx-toolkit,[PTFM-<I>] Encode URLs using UTF-8 (see also RFC <I>), Encode URL and method headers in UTF-8 to avoid Unicode coercion issues in Python 2 when using httplib
4620ef1e65a31cef5bcefbe696db5bef8e137b31,MenoData_Time4J,"bugfix for issue #8

wrong offset for some epoch-day-references", Reduced the value of EXCEL and LILIAN_DAY_NUMBER by 1 due to a bug fix in epoch calculation.
7eb9f228b61db4b01f8a561b09bc281b29428f3b,dresende_node-smtp,choose the best auth mechanism (when none defined) that is supported by the server, Added support for multiple SMTP authentication mechanisms in smtp.js
66b063594baa9416392133ff9069963551d67d18,drj11_pypng,Avoid printing in-memory filenames, Updated test_png.py to print PNG file name conditionally based on environment variable 'PYPNG_TEST_FILENAME' for better testing control.
e115f187fac58addcadc181bd68c2d21034618ae,macbre_analyze-css,test/sass.test.js: test parsing SCSS from the file, Added support for parsing SCSS files using node-sass in tests
0436812c7947c626190c25785766b2c476fd3a53,reactphp_filesystem,Missing two when refactoring, Updated React Filesystem Adapters to conform to Interface Contract
537c16561318df78f1a512101d0eca1b0593616e,pypa_setuptools,Filter blockers in the iterable, Avoid potential conflicts when deleting blockers: now check for both files and symlinks before deletion.
f530054e1050f7f1d0cb77841aac6235aca4579b,domaincoder_code-metamodel-php,removed ArrayAccess from AbstractCollection, Removed ArrayAccess implementation from AbstractCollection class for improved type safety.
70b9b3e1f2b642f81ca6295193718f9133225d64,WP-API_WP-API,Always set up a server for controller tests, Added setup method for JSON Controller Testcase to initialize WP_JSON_Server instance before serving requests.
cb4b3e3106ef8e9f68f4a868b50c8bcda07a3f00,django-auth-ldap_django-auth-ldap,Use arg for dynamic part of log message RE binding, Updated binding process for better readability: Replaced f-string in debug logging with a formatted string.
d507f332a955eed3d3af805a0d417fb56379a6b9,rails_rails,activejob needs to be built before actionmailer, Synchronized framework dependencies in release task for consistency
2daf18166f19d7fd4d30ea859ca749937bc5f34c,theiviaxx_Frog,Fixed bug with batch import and auto tagging, Simplified file path parsing in batch_import script to handle both forward and backward slashes as delimiters
f0a72925c0c68e43adb19421479afe964aa24e1e,puppetlabs_ruby-hocon,Remove unnecessary brackets in regex., Replaced irregular whitespace regex pattern in Hocon::Impl::ConfigImplUtil#strip_whitespace for consistency and readability.
f7fd1f310e2f41291bfc1d6427dff3971da23ab3,huston007_ng-annotate-loader,#<I> fix some build-stopper issues after merge, Updated sourcemaps to properly fill sources array for compatibility with source-map package and avoid errors.
aa82df2a6751872cf0dd10432cb63020eaa46db9,lxc_lxd,lxd/network/driver/bridge: Adds existing interface check as Create function, Added check for existing bridge interface before creation to prevent conflicts
a0ab05282e93d4c90ed0831ed38eed9bbdb9ed72,amphp_http-server,Simplify CPU counter to use nproc, Use nproc to determine CPU core count on Linux systems instead of cat /proc/cpuinfo | grep processor | wc -l for better performance and consistency.
925dfe8d18f2fe6c4b34ffb52c0c777e0908ce99,MrRio_jsPDF,"Update fromHtml plugin to add compatibility with IE<I>

cn.ownerDocument.body.contains(cn) isn't working fine with IE<I>. Changing it to !!(cn.ownerDocument.body.compareDocumentPosition(cn) & <I>) it do the job in all the browsers.

Fix for the Issue IE does not add text #<I>.

<URL>", Added compatibility for IE11 in fromHTML plugin when checking if text node is within body element
16e888c4edeef1fefe1bb967586bb28337f733f9,cackharot_suds-py3,"Update multiref.py

recurse invoking build_catalog to involve href attribute"," Added check for None in MultiRef.build_catalog() to prevent continued iteration when no id is found, and added a method build_catalog() to store nodes in the catalog using their ids as keys."
8b2b3299e3f9118fcfd1343a0862109e804fa5f9,igvteam_igv.js,build update -- don't include igv.js as it won't work  (missing babel polyfill), Update igv.js export location for ESM build
d02912238c52376ed8dbec313571ed7e238b8641,c-w_gutenberg,Enable memoization for expensive metainfo function, Introduced memoization for retrieving meta-info database in metainfo function
296222187edbaecb8de0fe222521436028f068ec,aws_aws-sdk-ruby,Updated handlers to stop using #signal_complete on the Response.," Simplified call_handler response handling in operations spec, removing explicit completion signal."
1bb32412a9887ef0ca97214732b95c83535fac31,oat-sa_extension-tao-delivery-rdf,Moved CSS from template to JS controller, Update editDelivery controller with new UI modal and delivery-rdf styles
15aed7d5b3c30af8dc317f01895d42e8de60a535,camunda_camunda-bpm-platform,"fix(cockpit): remove hidden blocking tooltips 

* remove tooltips when clicking on call activity navigation. These tooltips might otherwise block overlays if they are only hidden.



Related to CAM-<I>"," feat(cockpit+sdk-js): handle click events for dynamic call activities in definition view
 * allow users to interact with buttons for dynamic call activities in process definition view"
7b5c65de3b7eac862ac4a88181afba63f4385dab,kiegroup_optaplanner,examples: make XStreamSolutionDao's fields protected instead of private, Updated XStreamSolutionDao to use protected XStreamProblemIO and File dataDir variables for better class structure consistency
d084b1be45e937f8992993c0ea37eb5dc3862621,ovnicraft_suds2,need to look starting at self for expns, Simplified Element parent handling for recursive expansion in sax.py
d61dc26e122c3ec4173bbe43728a090e86985e40,moodle_moodle,MDL-<I> Grade single view: Prevent nasty scroll jumping.," Added event prevention to singleview.js link click, to prevent form resubmission"
2a8460de4cdedf8fbd7a0b6311f935cc38f3647c,CocoaPods_Nanaimo,[PBXProj] Avoid checking if starting objects section unless at top-level, [Writer] Implemented early check for objects section in pbxproj file to optimize recursion
19d30c4a8c7536db90a87f6f89bf31b3d2f29a6c,substance_substance,Implement select() method for DOMElements., Added select method to BrowserDOMElement for better interaction handling
a3e899380f417a9e837548a6a88caef935c5f858,fastest963_node-rpclib,Clear timeout on abort and clear timeout after timeout, Exposed ability to clear timeout on RPCClientResult abort and added test for it in clientTests.js
990d00f6d8944508befc31e75cc6ad7f8b8062ad,sonatype_plexus-cipher,[SPICE-8] - added passphrase variable length test, [SPICE-8] - Increased password length for encryption test to 64 characters to enhance security.
6775b8cdd3d06e45d6cdc02f381d72629dee0f47,marmelab_react-admin,"Continuation of <I>

This PR is a continuation of <URL>"," Added check for both Object and Interface types in field selection process, to ensure correct graphQL query construction."
461e62a9daa25dcda536b2d8e3b873654bfc6fee,mui-org_material-ui,[StylePropable] Changed mergeStyles to use React immutability helper., Integrated AutoPrefix to handle style merging in StylePropable mixin
a9dbc43a2f8b82ce7698fa118466177a2929e45e,mojombo_grit,"handle newlines in author / committer

This shouldn't technically be allowed but we've seen a few cases of
it in existing repositories on github.com so let's just deal with
it.", Refactor commit parsing for better handling of author and committer lines
0c03cbcf01279cd4219ad1fec6070d316adbfb8e,TeselaGen_teselagen-react-components,support filtering table by an array of idsD, Changed queryParams function to handle filtering based on field schema instead of directly using ccFields[filterOn] for better flexibility and consistency.
b16587d6becacdbd88b7c90f0f0ee6ddf1736c5c,Automattic_wp-calypso,Remove openShowcase() from Themes page (#<I>), * Refactor ThemesPage class for better testability (removed unnecessary openShowcase call in clearSearch method)
cd1e6ac58ee2c22823dbf53672a4518d9c94c81f,openid_python-openid,"[project @ Added an ""allow auth"" page.]", [project @ Implement authorization prompt for sampleserver]
d0b50d30cef00a721f933858f3bea4d847ed4526,DoSomething_stathat-php,"Another coding standard thingy, line breaks... sigh", Introduced direct return for deleteAlertCurl() method to simplify response handling
eafa4ddd0dc067f6f2d6d666fc8d9a71cc56f30a,ezsystems_ezpublish-kernel,Fixed regression introduced in 4a6e<I>eebfb<I>f<I>e<I>fbc6dd<I>a<I>e<I>, Added versionNo property to ezp\Content\Version mock object for InputHandlerTest
1aee8eadc3ae3b5ccaddb4b46642d58f5fb59df2,algolia_algoliasearch-client-go,fix(response): userData is an array not a map, refactor(userData): Changed userData field in QueryRes struct from map to slice of interfaces for improved handling
6dcbe7fe78c2bfacf7efc1da04cf03fb0704bf28,ethereumjs_ethereumjs-vm,Update allocated memory word count only if allocation was successful, Updated memGas calculation to account for memory word count updates
305fb4b71bd20d2102300de0f54d3d5d31921eda,lightwerk_SurfCaptain,[TASK] Removes path_with_namespace from repository response, [TASK] Removes unnecessary 'path_with_namespace' field from repository response
eb80a5f9e89e69480edc7f1c9c66cc7403f547f1,silverstripe_silverstripe-framework,FIX LastEdited no longer updated on skipped writes," Added automatic populating of Created and LastEdited fields when writing DataObjects to the database, ensuring consistency for new and existing records."
4fe6bd0383f6211aea5e8e5ece074d65cd30ae65,vishvananda_netlink,Add Family to struct Rule so that user can specify address family., Add support for custom family in Rule structure and update rule_linux.go to handle it properly
37667c3737445f80d1d8e72b0f3d83f7a1a93758,hazelcast_hazelcast,Improved javadoc TransactionalTask, Added ability to execute transactional logic within a task using TransactionalTaskContext
862eea9bafc5394a4dc6b18ab1df68bcf500c481,algolia_instantsearch.js,docs(refinementList): mention that highlight is displayed in the default template (#<I>), chore(doc): update refinement-list documentation for highlighted property display in default template
7a08fb08f746b11f132c9d69c2cd4c7d7f3400da,springfox_springfox,"Delegating to the search resource interface

(<I>)
The annotations were not showing up because we were using the generic search controller. This fixes annotations on search interfaces.

fixes #<I>", Updated EntitySearchRequestTemplate to use HandlerMethod instead of handlerMethod for search resource handlers
0a671a4808e69ded40d5243f5f102a4fa81c5588,ultrabug_py3status,scratchpad_counter: current state (fixed), scratchpad_counter: Updated format placeholder for improved readability
f74bb74fb48216a6739c38abf9feb608ac69f837,apache_flink,"[FLINK-<I>] [tests] Perform TestingListener#waitForNewLeader under lock

Performin TestingListener#waitForNewLeader under the lock which is also hold when
updating the leader information makes sure that leader changes won't go unnoticed.
This led before to failing test cases due to timeouts.

This closes #<I>.", Refactored LeaderRetrievalListener's timeout loop for synchronization and InterruptedException handling
bf3f14caf1458f932c9aba90d77b4d2e260e0d1d,inspirehep_inspire-crawler,"tasks.submit_results: improve memory usage

By using generators instead of fully loading files to memory.", Improved reading of record lines in submit_results task for better performance and readability.
a6a3e764efb8229b10057b32066f764f77b5d61a,pact-foundation_pact-go,fix(verification): fix verifier CLI invocation with multiple pacts. Fixes #<I>," feat(verifier): refactor VerifyRequest.Validate to append PactURLs directly to Args, avoiding string join function and potential errors"
8fa5f47ca22470c5f3330edd5573bce195fa68c7,grpc_grpc,Add grpc-java <I> to client_matrix.py (#<I>), Update interop client matrix for Python v1.41.0 release
cfda3ab314ea6582aa1e2a87165fcdcc5818d8a0,saltstack_salt,"quota.on and quota.off need to return True (or False, technically)", Add return statements to quota on/off functions for proper function behavior
9e06145389a130228e2ad1371c97d8ceba289c20,enkore_i3pystatus,PEP 8 (I'm bored): core/util, Updated round_dict function to handle None values as INTs for better compatibility.
e6726681a9b5d4b730e13eb9a7200a9fcd01394b,grafana_grafana,Chore: Remove x from annotation test (#<I>), Refactor annotation test cleanup to use DBSession for deletion (use repo.sql.WithDbSession)
68e3e66a3e83049fe2e49d50fa9a258a21b91814,octobercms_october,Sync upstream (<I>), Added 'disabled_by_config' and 'disabled_by_system' labels for plugins in lang file
fd9d8c2d811cf207ef5c8de1436c4e38af16deb5,trusktr_infamous,flatten the exports. flattens the global object when using the global/window version of the lib, Simplified exports for better modularity in src/index.js
9df508126a5b3671efc48560a09f2f6e9102ccee,scottcorgan_express-boom,Removed the assigning of the data key and removed the now redundant msg parameter; Now follows Boom like for like, Simplified Boom error handling and response sending
0b1f14a0e431b088fd0897bf6dac4ab3949867d0,iachettifederico_mystique,Refactored to make it compatible with Rails, Refactored to_ methods for dynamic method definition
74d4de6d501e767a996c14092c24dd7ad3912ed1,camunda_camunda-bpm-platform,fix(jobs): Show activity scope in jobs table, Refactor jobRetriesData observer for consistency and readability (use 'executionMap' instead of 'executionIdToInstanceMap')
fde8a3516a2281283140d05cba5dbcc248dce29e,spatie_googlesearch,Check XML for error condition., Add error handling for GoogleSearch API errors
91e095c4ff1ff8536815179ac9f1d2c1a10b46c3,mcordingley_LinearAlgebra,"Fix docblock to read current name of function, rather than old.", * Calculate submatrices for improved matrix manipulation
7767975a8f34b0d830ab2abc7e40a761caa22480,saltstack_salt,better error reporting when creating from a map," Checked for existing nodes in the map before applying, prevents unnecessary actions on already created nodes."
225667d8f77b8bd9d93af873bf87db92e8608ca5,operasoftware_operaprestodriver,Fixed 'which opera' call throwing exception and trimmed path, Automatically detect 'opera' executable on Linux/Unix platforms using 'which' command for improved path handling.
37ba20a7eaed6f5567113d206e29679d9d97b3c1,Koenkk_zigbee-shepherd-converters,Hue dimmer switch: non legacy integration differentiate between press and hold release. <URL>, Refactor button and type handling in fromZigbee converter for press_release and hold_release events
f4c455b13bb86c5a1630641bc44bb048d39bbe13,ssbc_ssb-config,"Add incoming connection for Unix socket

Problem: The Multiserver plugin exposes a Unix socket by default, and
it's way faster on low-end devices and devices that are forced to use
JavaScript cryptography, but it isn't enabled in SSB-Config.

Solution: Add a line to set it as an incoming connection, so that it's
available by default.", Simplified device connection handling for Unix-based systems
0bd1ece974b8c6699403e58c135e42b24b644f0d,arokem_python-matlab-bridge,Update tests for floating point and explicit shape, Conformed Matlab output shape for numpy arrays in matlab_magic function. Handles multi-dimensional arrays now.
7c4e6e1bf1dbe38270f5f4d1f3ca08c0be242553,apache_spark,Add i2 instance types to Spark EC2.," Added additional instance types for Spark EC2 launch configuration, including i2 instances."
96aa840f0df2c3095b15582a324515cf37de78a8,ofa_django-bouncy,Removing mock from setup.py for Python 3.x," Added dependency for running tests on Python versions <3.0, to ensure compatibility."
cf51f21305ca19ced9b293a0615cead5178b382a,unixsurfer_anycast_healthchecker,Add a warning when all IP prefixes are removed, healthchecker: handle bird configuration without IP prefixes for monitoring services
3b142d0a9f302cb1d6038d79c6a434e741367b3b,quantopian_pyfolio,MAINT Removed unneeded comment., Renamed 'temp_max_dd' variable for better readability in calmer_ratio function
6d7ca4c654981edc04127fa1c4c7d181b23c4df7,yajra_laravel-datatables-buttons,"Adding addScopes function to Services/DataTables

Hello,



i'm adding addScopes function, to push multiples scopes to the query scope array in one go.



i think it's useful, it's avoid multiple addScope chaining.



thanks.", * Add method for pushing multiple scopes to query scopes array.
d6074c9b670dccd7e9159a63924f60170179a869,O365_python-o365,"Message: Fixed body trail lost on reply and forward messages.
Now the contents of the body are preserved.
Also now setting the body will stack the changes one on top of the other. To avoid this just set the body to '' or None.", Added Spanish translation to message body on reply function and updated save_draft method
a3dc2913dfcffe20b925301a54f6aa213dc7f571,zk-ruby_zookeeper,let's make this a beta, Update Zookeeper version to beta release (1.0.0.beta.1) for testing purposes
810c97d7abcce73f57d1bcb940e55f82eb47a9d4,babel_babel,actually make destructuring use the provided operator, Added support for assignment operators in destructuring assignments
03e1fbe0368c6712e751e6b266c21116b362132f,user-cont_colin,Use yaml.safe_load to deserialize ruleset files, Updated ruleset file format loader to support YAML files
82ea47308882f8ff52a14d0ad4e9f3d9afc0496f,refinery_refinerycms,"Honestly, I meant to change that before committing.", Simplified flash message initialization by moving it into a separate function
15b3846ff26b0f51c0773339a3c14ccbf281b8c9,PHPAuth_PHPAuth,"Pre-V2 changes

* [*] added custom password and email validator to Auth class", Added custom email and password validator callbacks to Auth class for configurable validation rules.
37447f5c9871057a6e5a36679465f3983c055485,python-hyper_wsproto,Switch to h<I> <I>'s API., Process upgrade events concurrently for multiple responses or requests
b6f005075f46f5f0e15d12d0398e3b78fe8f78d3,VoltDB_voltdb,VDM-<I>: Issue with disklimit features not collapsing resolved," Toggled visibility of disk limit properties based on triangle icon state in rows 51, 5."
cfe6f2119a450e9f21d1e8aa869f9dbc39d3d2fa,tensorflow_datasets,"Updating wikipedia to handle utf-8 files correctly.

PiperOrigin-RevId: <I>", Added codec support for handling XML files in Wikipedia dataset to accommodate Python 3 issues.
8ba32464f8d855dbd4497afb28c4b5d5a0e1cebf,kaliop-uk_kueueingbundle,add cast to int for timeout in consumer command, Refactor timeout option to an integer type; add support for passing a debug flag in ConsumerCommand
b2fb1ffa6063610250a9ee14f6e6d26febc49f5a,pinterest_gestalt,Box: fix docs for Layout section (#<I>), Added '4column' layout option to Box component for improved flexibility in layout arrangements.
8a50ea4b21d349e76e3c3bcad8791d5c6614f1de,bitshares_python-bitshares,[bitshares] store config in instance, [bitshares] store and access config object for other classes usage
0cb6219f08d9c94a04a63ff30593cf1bcfaa9506,hazelcast_hazelcast-simulator,Fixed hidden field in TestContainer., Refactored test instance creation in TestContainer for better class loading and constructor handling.
e65c6803944a78922f51d59eef56713236484469,moby_moby,"Fix for situation where swarm leave causes wait forever for agent to stop

In this case the message to stop the agent is never actually sent
because the swarm node is nil", Added check for sending Node Leave event when swarm node is nil to perform any required cleanup in the cluster.
34b6242830e393817f937b68fd5e7e2dacf8711e,TYPO3_testing-framework,[BUGFIX] Fix entry path, [TASK] Define constant for index.php script path in Testbase class
329a62d7d90841a3c3ac1197abd940afb81f7060,fluffle_goirc,Don't hold conn.mu during REGISTER. Fixes #<I>., Delegated CONNECT handling to internalConnect for improved concurrency management
e7280bb66ff5adbf2376ead437a6ac5c7d008752,gameclosure_js.io,convenience function for removing a path, Removed path from default package search path and added support for removing paths from jsio.js
8974e27827c338182b627696bb4d497518351d06,rse_componentjs,use just the internal logging in drive(), Fixed error handling in testdrive plugin's drive function for better debugging.
816f0e75453d40fe0ce4861365a03d5f48fc6eec,celluloid_dcell,Automatically deregister ZMQ interest after the ZMQ::Poller detects readiness, Removed redundant Task suspension for ZMQ poller events and added deregistration of sockets upon task completion to avoid potential errors.
e784bccfdba02e340d98d624ea6db32bccf7ceaf,sonata-project_SonataAdminBundle,fix formMapper - change FormInterface to FieldInterface, Updated FormMapper to use Symfony's FieldInterface instead of FormInterface for better type safety in form handling.
4b8c79000d44b4abd78f105c1d348bdd7a8dbd73,conveyal_gtfs-lib,refactor(gtfs test): add some more comments on testing helper methods, * Add helper function to export GTFS from database as temporary zip file and run assertions on imported feed
165b9832fe48dd08628a2d423aa2bae08934fb76,symfony_symfony,[Console] added hasOption and hasArgument to Input, - Added methods to check for existence of InputArgument and InputOption objects
a894c8d8b12aa00412e14cb29802b71ef45a0f38,B2F_Succss,Fixes error messages for offline and malformed  urls, Improved error handling for non-number HTTP status in Succss() function to accommodate potential null cases.
d4dfea9f2dc5e7ee9d99e8049caf315dd8541599,opal_opal,Allow InvertedFormatter to override methods, Simplified 'after' method in InvertedFormatter for cleaner output of expected failing examples.
fc6c797de4cb82d6df7470a3aa41bb1ca4541d31,vatlab_SoS,Fix execution of statements after successful signature validation in one case. #<I>, Skipped execution of remaining statement when step is ignored to improve performance.
650c6f553b4969181b6a93c730dbe6737c78f6cd,jhedstrom_DrupalDriver,Fix code sniffer warnings in Random., Moved validator argument for string function in Random class to a callable type.
4b33e3b1dd2088c39a988e456ab57fa0e60a3c72,rubocop-hq_rubocop,Simplify spec a bit," Updated lambda literal spec to check for a single offence when using old syntax, as the new syntax is now accepted."
72fe30a3942b2f11d3d6d4f3b9c449989cb309e2,heroku_legacy-cli,workaround for ruby bug of home directory on windows, Fixed home_directory for Windows on Ruby versions affected by Issue #10126
a080c1f439ca0cdea41c28bf8eb8c634e3f9ed80,Sylius_SyliusResourceBundle,Fixed missing base url in javascript session, Simplified URL generation in DefaultContext by directly using generateUrl instead of locatePath for consistency.
ac04a46c154d8b39592ef1e48d7bbcead311f5d3,cantrowitz_RxBroadcast,removed <p> from javadoc," * Added Observable for wrapping BroadcastReceiver, emitting received intents using LocalBroadcastManager"
174db5934d05f020e4d7d33f49c232356b26c90b,Activiti_Activiti,Add getVariableInstances method to VariableScopeImpl.," Added getVariableInstances method to VariableScopeImpl, returning an unmodifiable map of variable instances for read-only access."
fb5fccb65e0d64b0c15bb9579bacf84a1bf54616,yegor256_cactoos,(#<I>) Remove the todo puzzle, Removed potential type mismatch warning for generic variance as per #1533 issue explanation
e7f64fabae5643991232f49d208fbe8f009e5306,qiniu_ruby-sdk,fixed io_spec.rb, Fixed EU region specific callback URL in Qiniu upload test
431d24da35fb19a553f8c2bd0cf602e7d576898a,ome_omego,Fix name of the openmicroscopy source artifact, Update artifacts list to include new OpenMicroscopy package for various platforms
1475ba9c252bc7902268f2a9551a47bd2af54f2b,rinvex_countries,Fix issues with currencies longlist retrieval (fix #<I>), Simplify CurrencyLoader to prevent overwriting existing currencies and sort the currency list
eee9f47375077fc13734dc9d750fa40ff65f386f,floraison_flor,Add spec for execution['tasks'], Tracked task execution in 'Flor unit' spec for concurrent tasks
