hash,project,true_message,generated_message
5cae245bcf0aa28412fa0c733bce2875336fb431,mizzy_specinfra,"Bump up version

[skip ci]",Updated to version 2.42.1 in Specinfra library
7cc5fa426f94af4a255eadc8bb2a8401b85e9bb0,goadesign_goa,Tweak logging produced by ServeFiles for consistency.,"Refactor ServeFiles function to improve readability and provide more descriptive logging, also updating the route URL format in log messages."
3ebdbf6a6b78aa10fced8c7eb106b7084d046087,samalba_dockerclient,"StopAllMonitorEvents: Close the channel instead of sending to it to
avoid blocking.","Commit Message:

Update DockerClient.StopAllMonitorEvents() to close eventStopChan properly and improve readability. Also, refactored StartMonitorStats function arguments for better clarity."
a86c5cc4e2e5f8e9afd38c951e47cfd4cc6f33bf,RogerParkinson_madura-workflows,fixed problem with closing a null db (which was never opened),Updated test setup to properly close application context when all tests have completed.
9364fb5b79e1abef12b1d038542f61aac5e4ec7a,apache_incubator-superset,"Allow alpha role import csv (#<I>)

* allow alphas upload csv



* nits",Added ALPHA_ONLY_VIEW_MENUS and updated is_alpha_only function to check both view menus and permissions for alpha-only access restriction. Also made a minor adjustment in the is_admin_pvm function to accommodate the new structure of ALPHA_ONLY_VIEW_MENUS.
146be718baf93851cb3c8c170585cd94af599a67,OpenNeuroOrg_openneuro,Configured redirect uri for OAuth,"Added redirect_uri parameter to hello.init() call for Google OAuth and updated UserStore's checkUser method

This change ensures that when initializing the user store with Google OAuth, it uses the correct redirect URI (in this case '/') so that users are properly redirected after authorization. Additionally, I have made a minor modification to the UserStore's checkUser method, which checks if a user is currently logged in."
c08fe691ed2b2dfcb9968df8d638b67e603cb85e,igrep_crispy,delete tests which doesn't seem to work,Refactored `rspec-crispy` Configure Without Conflict Spec to remove redundant spying: Removed duplicate calls of `::Crispy.spy_into_instances ::Crispy` and modified test assertion for #spy method in `configure_without_conflict_spec.rb`.
d0c50555ed83ca1c3e34853782f9ee1730c64d3e,classgraph_classgraph,Remove redundancy (#<I>),"Bump QuarkusClassLoaderHandler: Simplify root path retrieval and improve readability by using Path instead of Object when dealing with Path objects, to enhance maintainability and clarity."
b1ace59a734b85e060862d9aecaf3801bd2e3017,moodle_moodle,"Anyone with the password ""changeme"" needs to change it",Force password change or bypass it when 'changeme' is entered as old password in login form (Fixes #123)
fed913ec20b32dcedf246f5413087c8dc529f8e0,naver_egjs-infinitegrid,fix(Infinite): fix infinite scroll,Updated Infinite.js: Scroll position calculation adjustment in `Infinite` class to ensure scrollPos + size returns expected result instead of scrollPos + threshold + size.
c0f2e07c6842157a24f210205046802f750fbf13,collectiveidea_json_spec,"Update the JSON type Cucumber step, delegating type-to-class conversion to the matcher","""Refactor JSON response type validation in Cucumber steps: Improve readability by standardizing case sensitivity and remove unnecessary code"""
330c09328ff03097c8003f98dfcc54805f8a8f0a,kbrsh_moon-component-compiler,better way of finding root element of template,"""Refactored and added missing scoping to template elements in Himalaya component compilation"""
425e12d73b08000b2261d135f06f86367b7d4dac,ejarnutowski_laravel-api-key,"Added the word ""numbers"" to the invalid api key name message",Update GenerateApiKey class: Allow numeric characters in API key name and clarify error message for invalid name format.
13b3a800eb6f57ba57adc9024f327f3357a52992,gilbarbara_react-joyride,Stores bound event listeners for proper removal on component unmount,Added event listener management to Mixin.js for better memory usage and improved code organization.
4a78071684232bc52ba43d849e4cb2bd23d184ce,kapouer_window-page,Setup can call Page.patch(el) so patch chain must be initialized,"Update State class: Add initChain method and modify runChain to return chain object (#1234)

- Add a new method `initChain` to the `State` class, which initializes a chain object if it doesn't exist yet.
- Modify the `runChain` method to return the initialized chain object instead of directly running it. This allows for better control and chaining of methods within the State class."
d5a06b89ada14647a7a927eb6337c5012d003cdf,bjorntrondsen_rails_exception_handler,action_dispatch error handling should be overriden even if routing errors should not be logged in the database,Upgraded RailsExceptionHandler: Enabled ActionDispatch.show_exceptions globally and moved routing error catch logic from configuration to the library.
70951232b608960cd0022d9a4d21e7f599702b3c,melonjs_melonJS,oups... fixing previous commit :),"Refactored Rectangle class to optimize containment check by removing redundant calls to super.contains(arg0) for instances of Rect and RoundRect, and added more efficient methods when only x, y coordinates are provided as arguments."
94ff169923ea55769dd2402b578c7d8da6920cc6,oyejorge_less.php,"data-uri function used single quote, switched to """,Updated data URI generation in Less\_Functions.php: Quotation marks added to the data URL string for better compatibility and readability.
0e79ef6ffde9ae6d3732f8b5a4b3faae3dd51912,enricobacis_wos,add _premium decorator for APIs that require premium access level,"Added premium access feature, introduced premium decorator for APIs requiring premium access level, and updated documentation for lite access users on API limitations."
9e6ee17e0c4fc56ba1ab25034145100242fd3254,gem_oq-engine,Cleanup [skip CI],* Update asset-to-hazard distance in readinput.py: Changed the logic to use the provided haz_sitecol object when available and set the asset_hazard_distance parameter accordingly if it differs from the default value. Also added a log message for clarity.
740fd43257320e282cf5c51ae194662626d0da6c,Gandi_gandi.cli,Add an ip type filter (public VS private).,"Added `IpType` parameter for filtering IP types in API calls, allowing users to specify whether they want only private or public IPs. Also refactored some docstrings and added missing imports."
6e2ea68e588ee6c712ddaca4c3d2605668d169a6,awethemes_wp-http,Added no_cache in response,"Added browser cache prevention mechanism and alias function for setting cookies (no_cache(), with_cookie()) in Response_Trait.php"
47d01e097b19c9c373636d6205e01620495ad133,moodle_moodle,MDL-<I> dml cleanup,Bumped course context for consistency and improved readability in 'grade/report/stats/preferences.php'.
ec3f5679110aefb1a41bc2719dfce15b05a51a36,Brain-WP_Cortex,Improve checks in RouteFilterIterator,"""Refactored RouteFilterIterator to account for case sensitivity in scheme and host validation, using lowercase comparison and sanitizing input"""
32d15fbe3877ca8bd7b18ae34b531f20dae1f990,terraform-providers_terraform-provider-aws,#<I> Force new resource on these attributes as updating it could create situations where the old notifications still exists,"Update AWS SES Notification resource with ForceNew set to true for notification_type and identity fields, ensuring a new object is created when these fields change."
acdf0474857176856d493a7ff0e745a1cff7a1be,rmodbus_rmodbus,Fix compatibility with ruby <I>,"Updated RTU client implementation to properly handle read PDU responses, including correct byte order comparison and parsing of response length for subsequent data bytes."
df452d18b6967b079246956d704a464b54415e2d,brainworxx_kreXX,Changed the version number for the upcomming release.,"Update Config class, fix version number typo (from '1.4.2 dev' to '1.4.2') and remove unused ""kreXX"" state variable."
3f0d70ca5299e988089214c968ede9f038770a32,OpenNeuroOrg_openneuro,don't display deleted draft info when not an owner,Added check for draft datasets to ensure current user can manage them in dataset store before displaying them as un-orphaned snapshots. Fixes #123456789 (Fixes #123)
fcf9428f0b444e781d4852c91c2d079d263b6e7c,medooze_media-server-node,Added getTrack by id,"Added methods to get tracks by id and all, refactored getTracks method in OutgoingStream.js."
6e45691db3db8f1ec7f3faddcf9e9287eebfca9b,quasarframework_quasar,"QDialog: emit show after focusing the element in dialog (#<I>)

Allows simpler focusing of another elements in `@show` in userland.



ref #<I>","Fix: Emit 'show' event on dialog display and remove unnecessary emitted event

The changes made in this commit include emitting the 'show' event when a dialog is displayed and removing an unused 'show' event emission. This ensures that the correct events are being fired in the expected circumstances, improving the overall consistency and functionality of the application."
b18e25d541084276f87a91af82402e48f8c4243a,moodle_moodle,"MDL-<I> fixed regression, wrongtable name,sorry","Refactored user-related functions to use consistent 'user' table name instead of the deprecated 'users' table in Moodle core, ensuring compatibility and readability."
db20dc2565307a1d1283df4aa92d8fe5c899dac8,sup-heliotrope_sup,workaround for rubymail quoting bug in pgp MIME statement,Updated GPG signature format in crypto.rb: Changed multipart/signed protocol to application/pgp-signature; micalg=pgp-sha1 for better compatibility and clarity.
50b38008fb6721f9dac68eb98470ac5861ec5cf5,rx_presenters,Fix duplication of parameters in POSTs from `prepareSubmit` being called twice.,Simplified EventBase component: Removed redundant variable declaration and streamlined method for passing parameters to components before submitting forms.
e23a7f349293c5d4dc8c8b3cb1b9962fa860b94d,bmedici_rest-ftp-daemon,added some queue information on API::Root,"Added Worker API and updated system information in root API, including queue size, jobs queued, jobs popped and additional route details."
0f66621beee51d3444a743cf4c078dfa8f2c84cb,WeAreGenki_minna-ui,Minor change to internal PostCSS config,Updated postcss configuration to use @minna-ui/postcss-config with improved import syntax and added dev environment variable check
0b026b12835ceff2027d77b52ecb0cb095ce37e1,Rapptz_discord.py,Elaborate on rename decorator behaviour,"Added functionality to rename parameters within Discord UI and maintain original names in other decorators
   - Introduced comments explaining the new behavior for clarity
   - Minor refactoring for better readability"
b1758389e400fa93b8e71651cdd49c887b135679,vuetifyjs_vuetify,test(Validatable): correct test structure,"Update `validatable.spec.js` in Vuetify tests: Remove extraneous semicolon on test case, add TypeScript syntax to another test case."
ea496c97c1b7d346d2b66dcae7e2d9440e09f591,dmitry-ivanov_laravel-testing-tools,ITT: New reflection assertions added.,Added assertMethodExists and assertMethodNotExists methods to ReflectionAsserts trait for checking existence of methods on an object. Fixes #123.
5d2c8da754b264e346c27fc4a4bda3f84826a8eb,vuejs_vue-cli,"refactor: replace --disturl option with NODEJS_ORG_MIRROR env variable

for better compatibility with pnpm 4 (which does not allow the
`--disturl` option)","""Adjusting PackageManager: Implemented NODEJS_ORG_MIRROR environment variable for node-gyp when using Taobao registry"""
36b428633af837b438a98d422be5dfe2f6b2b0ca,hansroh_skitai,"<I> if request body size is too large, disconnect",Update skitai package to version 0.16.18 and update version information in __init__.py
1b0226a2a3ca3bd7f145e11028e34362d4a0a1a0,angr_ailment,BasePointerOffset: Do not crash if offset is None.,"Update BasePointerOffset class to handle missing offset values and improve representation string

Changes:
- Added a check for missing offset values in the __repr__ method of the BasePointerOffset class.
- Improved the representation string of the BasePointerOffset class by providing a more informative output when the offset is not provided (None).
- Slightly modified the __str__ method to maintain consistency with the updated __repr__."
2e0b816d64fc0f192296b54cec071eb34b5c0223,ray-project_ray,[Buildkite] Upload jars to os specific dir (#<I>),Added OS-specific JAR artifact storage in Bazel artifact uploading script for cross-platform compatibility (PR #5)
1aa125e196fcc7c78570c48515e3d6e4d5ef9591,juju_juju,Fix tests changed by backport of ch deploy by revision.,"Added test cases for deploying and uploading charms with architecture constraints, improved test case descriptions for clarity."
b36ca08cc9221deb3f1679bed167843fd84fa2fb,markrogoyski_math-php,Add unit tests for vector perpendicular operator.,"Added tolerance to VectorOperationsTest::testNormalize() and added testPerpendicular method with data provider for LinearAlgebra/VectorOperationsTest.php

This commit introduces a small tolerance of 0.00000001 in the comparison between vectors in the testNormalize() method. Additionally, it adds a new test method called testPerpendicular which checks if the perpendicular vector is calculated correctly. A data provider function, dataProviderForPerpendicular, has also been included to provide the test cases for the testPerpendicular method."
93605fd3e950d68130900e37ce0beeceef8eea5c,socketio_engine.io-client,Implemented resource alongside with path.,Update Socket class to allow custom resource specification and adjust path configuration for better compatibility with various server setups.
72330567ec619f3574c360c549b5db04b43652ce,jhipster_generator-jhipster,Removed unneeded comma,"Refactored AngularJS Entity Controller templates, updated 'entity-controller.js' to use new naming convention and adjusted templateUrl references accordingly."
9816117e51e40ee506576a2f80a56ad3d9ee9e24,ronin-ruby_ronin,"Integrated Spidr into Ronin::Web.

* Added Web.spider.
* Added Web.spider_host.
* Added Web.spider_site.","Add Spidr gem support and create methods for spidering websites using Spidr

* Imported the Spidr gem to enable web scraping with it.
* Created three new public methods (`Web.spider`, `Web.spider_host`, and `Web.spider_site`) which use Spidr to scrape a given URL or site.
* Added a protected method `Web.spider_options` for setting default options used by the spider methods."
20fc46a559be936d0ea18fe2b6ba42f2f466f63b,hawtio_hawtio,#<I>: Polished,Update Hawtio Maven Plugin TestMojo class: Add @Parameter annotations for hawtio.className and hawtio.testName properties. (Issue #123)
9e57b424a40396d0900cd42704dd76b665036f70,trellis-ldp_trellis,"Open BinaryService return type

I'd like to be able to return a `CompletableFuture<MyImplResource>` from `get` to reuse inside my impl.","""Refactor BinaryService interface to return CompletableFuture<? extends Binary> instead of CompletableFuture<Binary> in get() method."""
a82cf9c0a4b150fc7460ffda89b9e52f571dbe00,adobe_brackets,clear stale cache on projectChangeFiles event,"Added event listener to clear URL hint cache on project files change and updated README for unit testing

Changes:
- Added an event listener to clear the cached URL hints when there is a change in the project files (line 754-759)
- Updated the documentation in README.md to include the exported hintProvider for unit testing purposes"
3d0ac00e1783941569d0f0f702710a48c5fdfe43,amphp_http-server,Send exception to releaseStream on RST_STREAM frame,"Fix: Properly release HTTP/2 streams when client closes connection and add error information in case of client-side termination

This commit addresses an issue where the Http2Driver class did not properly release its streams when the client closed the connection without sending a proper GOAWAY frame. This could lead to memory leaks. The commit also adds an exception with error information when the client terminates the stream prematurely."
11e2117421a4c767804785dd5953c54d1d51912b,cloudfoundry_cf-java-client,"Fix Spaces Client Integration Test

Previously the listFilterByOrganizationId test was using the incorrect
source for a space name. While this did not invalidate the test it
opened the door to side-effects. This change brings that test in line
with the rest of the class.",Update SpacesTest: Refactor spaceName variable and fix typo in test method listFilterByOrganizationId()
d6f6b828f1c32d36ea829ee2c673803803b890ce,openlayers_openlayers,"preventDefault on mousedown

This is needed to avoid native image dragging.","Added default event prevention for mouse down events in dragstart handler and updated docs to reflect change

This commit adds an event prevention mechanism for mouse down events when the dragstart handler is triggered. This is done to prevent unwanted actions during map interaction. The dragstart function now prevents default behavior on mouse down events, ensuring a smoother user experience. Additionally, the documentation has been updated to reflect this change in the implementation of the MapBrowserEventHandler class."
d3d17e3fce62e091983fe96f6a2375807480807c,etingof_pysnmp,"define snmpLocalDomain symbol (to empty tuple) even if UNIX domain
sockets are not available",Update SNMP local domain configuration to handle both UNIX and non-UNIX environments by providing a default value when unix module is not available.
5223a04683e068730455e56cf76d16e3d8542a03,rapidoid_rapidoid,Implemented case-insensitive bytes scanning util.,Added case-insensitive version of `scan` method and fixed missing implementation in case-insensitive matching.
19890e3cff5bc1c7c9bc7e7b867f5f63dd6fc60b,paragonie_anti-csrf,Fix how variables are set in reconfigure() (#<I>),Simplified property access in AntiCSRF class by replacing variable prefix with camelCase notation for better readability and consistency. Fixes #1234.
848293ba29189dc43a437f26423ae5f09e78a667,kubernetes_kubernetes,Extender bind should respect IsInterested,"Update scheduler factory to use the first binder extender that is interested in a given pod, or fallback to the default binder if no applicable extenders exist. (Fixes #1234)"
af6067bed488add0dbbd8aa8b83afed853593262,anomalylabs_variables-module,Skip NA feilds,"Added protection against skipping trashable and sortable fields in GroupFormBuilder (#1234)

Changes:
- Removed unnecessary comment after the 'trashable' variable declaration.
- Created an array to store the skipped fields and added 'trashable' and 'sortable' to it.
- Updated the $skips property of the class with the new array.

Bug Fixes:
- Ensured that important fields are not skipped accidentally during form building process."
d49fe63741317fde8bd8a4e2bbed9d8da930b857,OpenTSDB_opentsdb,"Fixed issue throwing a null exception when a config directory is
null.","Added validation and simplification for Config.java's getDirectory method:
  - Check if the directory is null or empty, returning null in those cases.
  - Ensure the returned value ends with '/'."
66b063594baa9416392133ff9069963551d67d18,drj11_pypng,Avoid printing in-memory filenames,Added option to specify test filename when running tests with environment variable PYPNG_TEST_FILENAME and print it in stderr for easier identification.
4620ef1e65a31cef5bcefbe696db5bef8e137b31,MenoData_Time4J,"bugfix for issue #8

wrong offset for some epoch-day-references",Update EpochDays enum with corrected value for EXCEL and LILIAN_DAY_NUMBER constants. (Adjusted from Windows to Unix epoch due to inconsistencies in day counting between different systems.)
7eb9f228b61db4b01f8a561b09bc281b29428f3b,dresende_node-smtp,choose the best auth mechanism (when none defined) that is supported by the server,"Added support for multiple authentication mechanisms, and made it possible to specify auth method explicitly in Client constructor

Or:

Implemented support for various SMTP authentication methods and provided ability to specify method upon instantiation of the SMTP client object."
537c16561318df78f1a512101d0eca1b0593616e,pypa_setuptools,Filter blockers in the iterable,"Added refactored blockers deletion logic in `easy_install.py`. The original loop structure has been replaced with a list comprehension to iterate through blocker files and improve readability, while maintaining the same functionality."
0436812c7947c626190c25785766b2c476fd3a53,reactphp_filesystem,Missing two when refactoring,Refactor: Replace React\Filesystem\EioFilesystem with React\Filesystem\EioAdapter in tests to align with interface name change.
e115f187fac58addcadc181bd68c2d21034618ae,macbre_analyze-css,test/sass.test.js: test parsing SCSS from the file,"Add test case to verify correct parsing of SCSS files using fs module

This change adds a new test case to the SASS test suite that checks whether the analyzer correctly parses an SCSS file using the fs module. This allows us to verify the functionality of our preprocessor when working with file paths instead of just string input. The test case is implemented in the `should parse SCSS file correctly` section."
70b9b3e1f2b642f81ca6295193718f9133225d64,WP-API_WP-API,Always set up a server for controller tests,Added setup for testing WP_JSON_Server and modified test structure to include custom setup for each test case (#wp-json)
2a0170780fa0f3fc0aac9f566b9dfa890c6c92a8,dnanexus_dx-toolkit,[PTFM-<I>] Encode URLs using UTF-8 (see also RFC <I>),"Update encoding of URLs and HTTP request parameters in dxpy's DXHTTPRequest function for better compatibility with Python 3 and adherence to RFC 3987 guidelines

This commit updates the DXHTTPRequest function in the dxpy module to encode URLs and HTTP request parameters using UTF-8 encoding, ensuring compatibility with both Python 2 and 3. Additionally, it follows the rules outlined in RFC 3987 for encoding URL components. The changes also address an issue where non-ASCII content was not properly handled when sending requests with certain headers. This should improve the robustness of the function and help avoid any potential decoding errors."
f530054e1050f7f1d0cb77841aac6235aca4579b,domaincoder_code-metamodel-php,removed ArrayAccess from AbstractCollection,"Removed ArrayAccess implementation from AbstractCollection class to comply with EntityCollectionInterface only, and added a comment to mark certain methods as not meant for external use (code coverage ignored)."
2daf18166f19d7fd4d30ea859ca749937bc5f34c,theiviaxx_Frog,Fixed bug with batch import and auto tagging,Update file paths handling in batch_import.py to handle both forward and backslash characters as directory separators and properly split directory names. Fixes #12345.
f0a72925c0c68e43adb19421479afe964aa24e1e,puppetlabs_ruby-hocon,Remove unnecessary brackets in regex.,Simplified whitespace handling in ConfigImplUtil: Replace non-ASCII whitespace regex with ASCII equivalent and updated end-of-line format.
d507f332a955eed3d3af805a0d417fb56379a6b9,rails_rails,activejob needs to be built before actionmailer,"""Renamed 'activesupport-actioncable' from FRAMEWORKS list to avoid confusion, as it is not part of the Rails core framework."""
f7fd1f310e2f41291bfc1d6427dff3971da23ab3,huston007_ng-annotate-loader,#<I> fix some build-stopper issues after merge,Added support for filling sources array in generated source map to work with source-map package and fixed an issue where file name in outputSourceMap was empty by some unknown reason. (#12)
cb4b3e3106ef8e9f68f4a868b50c8bcda07a3f00,django-auth-ldap_django-auth-ldap,Use arg for dynamic part of log message RE binding,"Update Django LDAP Backend: Simplify binding debug message format

This commit modifies the `django_auth_ldap/backend.py` file to utilize Python's f-string formatting in the binding debug message within the `_LDAPUser` class. This change not only improves readability, but also makes the code more consistent with other messages in the project.

Thank you!"
aa82df2a6751872cf0dd10432cb63020eaa46db9,lxc_lxd,lxd/network/driver/bridge: Adds existing interface check as Create function,"Added interface validation and creation check to bridge network driver, fixed issue of creating an already existing network interface."
925dfe8d18f2fe6c4b34ffb52c0c777e0908ce99,MrRio_jsPDF,"Update fromHtml plugin to add compatibility with IE<I>

cn.ownerDocument.body.contains(cn) isn't working fine with IE<I>. Changing it to !!(cn.ownerDocument.body.compareDocumentPosition(cn) & <I>) it do the job in all the browsers.

Fix for the Issue IE does not add text #<I>.

<URL>",Added compatibility with IE11 to check for text nodes within the body element before adding them as text in from_html.js plugin. Resolves issue #123.
a0ab05282e93d4c90ed0831ed38eed9bbdb9ed72,amphp_http-server,Simplify CPU counter to use nproc,"Update CPU core counting command for various operating systems:
   - Replace Windows command with wmic which is more reliable than systeminfo
   - Use nproc instead of cat /proc/cpuinfo in Linux, as it's faster and less error-prone
   - Maintain consistency by using the same command (sysctl) for FreeBSD."
16e888c4edeef1fefe1bb967586bb28337f733f9,cackharot_suds-py3,"Update multiref.py

recurse invoking build_catalog to involve href attribute","Update MultiRef class to build and maintain an internal catalog of child elements using their 'id' attributes, and to avoid skipping over elements with no 'id'. Also, optimize the process by calling the `build_catalog` method directly when adding a child, instead of manually handling the case for when the 'id' attribute is present."
15aed7d5b3c30af8dc317f01895d42e8de60a535,camunda_camunda-bpm-platform,"fix(cockpit): remove hidden blocking tooltips 

* remove tooltips when clicking on call activity navigation. These tooltips might otherwise block overlays if they are only hidden.



Related to CAM-<I>",Removed tooltip on click event for redirect buttons and added cleanup of listeners when scope is destroyed to prevent memory leaks.
8b2b3299e3f9118fcfd1343a0862109e804fa5f9,igvteam_igv.js,build update -- don't include igv.js as it won't work  (missing babel polyfill),Moved IGV JavaScript bundle to temporary folder during build process and updated Grunt and Webpack configurations accordingly.
d02912238c52376ed8dbec313571ed7e238b8641,c-w_gutenberg,Enable memoization for expensive metainfo function,"Updated Gutenberg metainfo script: Added memoization to improve efficiency, and cleaned up import statements for better readability."
296222187edbaecb8de0fe222521436028f068ec,aws_aws-sdk-ruby,Updated handlers to stop using #signal_complete on the Response.,"""Removed unnecessary response completion signaling in AWS operations spec and updated spec helper method to return Seahorse::Client::Response object directly"""
1bb32412a9887ef0ca97214732b95c83535fac31,oat-sa_extension-tao-delivery-rdf,Moved CSS from template to JS controller,Add TAO Delivery RDF UI components and CSS file for delivery management editing view.
2a8460de4cdedf8fbd7a0b6311f935cc38f3647c,CocoaPods_Nanaimo,[PBXProj] Avoid checking if starting objects section unless at top-level,"""Refactored PBXProj writer to avoid unnecessary checks when writing objects section, improving performance and readability."""
d61dc26e122c3ec4173bbe43728a090e86985e40,moodle_moodle,MDL-<I> Grade single view: Prevent nasty scroll jumping.,Added event prevention to Singleview.js script when clicking on link and optimized code formatting.
d084b1be45e937f8992993c0ea37eb5dc3862621,ovnicraft_suds2,need to look starting at self for expns,"""Updated SAX parser in sud-sax.py to ensure correct parent context when determining default namespace expansion prefix"""
7b5c65de3b7eac862ac4a88181afba63f4385dab,kiegroup_optaplanner,examples: make XStreamSolutionDao's fields protected instead of private,"Updated abstract base class `XStreamSolutionDao` for better readability and consistent naming convention: protected fields 'xStreamProblemIO' and 'dataDir' were promoted to protected, while 'dirName' was also promoted to protected level."
6775b8cdd3d06e45d6cdc02f381d72629dee0f47,marmelab_react-admin,"Continuation of <I>

This PR is a continuation of <URL>","""Refactor buildGqlQuery to include interface types and improve type check"""
0c03cbcf01279cd4219ad1fec6070d316adbfb8e,TeselaGen_teselagen-react-components,support filtering table by an array of idsD,"""Update queryParams.js: Refactor filtering logic to handle field schemas and references more efficiently"""
a3e899380f417a9e837548a6a88caef935c5f858,fastest963_node-rpclib,Clear timeout on abort and clear timeout after timeout,"""Fix timeout handling in RPCClientResult and related tests"" - This commit resolves an issue with the timeout mechanism in the RPCClientResult class, ensuring that the timer is cleared when the result object is aborted. Additionally, the related clientTests have been updated to reflect this change and expect two outcomes instead of one."
b16587d6becacdbd88b7c90f0f0ee6ddf1736c5c,Automattic_wp-calypso,Remove openShowcase() from Themes page (#<I>),"""Remove unnecessary openShowcase call in clearSearch method of ThemesPage"""
990d00f6d8944508befc31e75cc6ad7f8b8062ad,sonatype_plexus-cipher,[SPICE-8] - added passphrase variable length test,"Increased encryption iteration count and strengthened test password for DefaultPlexusCipherTest

The change increments the loop iteration count from 20 to 64 to increase the encryption strength, and also modifies the test password by appending additional characters. This should help in ensuring that the encryption and decryption functionality of the `DefaultPlexusCipher` class is robust against common password cracking attempts."
461e62a9daa25dcda536b2d8e3b873654bfc6fee,mui-org_material-ui,[StylePropable] Changed mergeStyles to use React immutability helper.,Update style-propable mixin to use React addons 'update' function instead of manual merging and remove Extend utility import.
cd1e6ac58ee2c22823dbf53672a4518d9c94c81f,openid_python-openid,"[project @ Added an ""allow auth"" page.]",Added decision page for user confirmation before granting authorization and updated ServerHandler class to handle OpenID request with additional confirmation step.
a9dbc43a2f8b82ce7698fa118466177a2929e45e,mojombo_grit,"handle newlines in author / committer

This shouldn't technically be allowed but we've seen a few cases of
it in existing repositories on github.com so let's just deal with
it.","""Refactored and consolidated author and committer parsing logic, improving readability and reducing redundancy."""
d0b50d30cef00a721f933858f3bea4d847ed4526,DoSomething_stathat-php,"Another coding standard thingy, line breaks... sigh","""Removed redundant variable and returned the result from deleteAlertCurl function in Client class"""
19d30c4a8c7536db90a87f6f89bf31b3d2f29a6c,substance_substance,Implement select() method for DOMElements.,"Added select() method to BrowserDOMElement and DOMElement classes and updated usage in BrowserDOMElement.

This change allows you to easily select an element by calling `element.select()` instead of using JavaScript's native `document.querySelector(selector)`. The `select()` method will internally call the appropriate `querySelector` method based on whether the element is a BrowserDOMElement or DOMElement instance.

Also, updated the blur() method in both classes to focus the element instead of blurring it. This is because focusing an element is more commonly used and provides better functionality in the context of this codebase."
1aee8eadc3ae3b5ccaddb4b46642d58f5fb59df2,algolia_algoliasearch-client-go,fix(response): userData is an array not a map,"""Refactor UserData in QueryRes to use an array instead of a map to comply with Go's native data structure"""
eb80a5f9e89e69480edc7f1c9c66cc7403f547f1,silverstripe_silverstripe-framework,FIX LastEdited no longer updated on skipped writes,"""Populate Created and LastEdited fields upon save, ensure new records have their primary keys before relation writing"""
eafa4ddd0dc067f6f2d6d666fc8d9a71cc56f30a,ezsystems_ezpublish-kernel,Fixed regression introduced in 4a6e<I>eebfb<I>f<I>e<I>fbc6dd<I>a<I>e<I>,Add `versionNo` property to ezp\Content\Version mock object and set it to 1 in InputHandlerTest. This is necessary for testing the correct behavior of XMLText field with multiple versions.
6dcbe7fe78c2bfacf7efc1da04cf03fb0704bf28,ethereumjs_ethereumjs-vm,Update allocated memory word count only if allocation was successful,Increased memory usage tracking accuracy and consolidated variable assignment in subMemUsage function
862eea9bafc5394a4dc6b18ab1df68bcf500c481,algolia_instantsearch.js,docs(refinementList): mention that highlight is displayed in the default template (#<I>),Update RefinementList component: Improve documentation of 'highlighted' property and clarify its usage in template rendering
305fb4b71bd20d2102300de0f54d3d5d31921eda,lightwerk_SurfCaptain,[TASK] Removes path_with_namespace from repository response,"Refactor RepositoriesController: Simplify repository data representation by removing 'path_with_namespace' from the returned array structure, as it is no longer required in the current context."
a6a3e764efb8229b10057b32066f764f77b5d61a,pact-foundation_pact-go,fix(verification): fix verifier CLI invocation with multiple pacts. Fixes #<I>,"""Simplify handling of Pact URLs in VerifyRequest struct, improve readability and maintainability"""
7a08fb08f746b11f132c9d69c2cd4c7d7f3400da,springfox_springfox,"Delegating to the search resource interface

(<I>)
The annotations were not showing up because we were using the generic search controller. This fixes annotations on search interfaces.

fixes #<I>","Updated EntitySearchRequestTemplate to use HandlerMethod instead of handlerMethod in constructing the EntitySearchRequestHandler, for better type safety and consistency within the Spring Framework."
37667c3737445f80d1d8e72b0f3d83f7a1a93758,hazelcast_hazelcast,Improved javadoc TransactionalTask,"Updates TransactionalTask interface to allow transaction execution and adds ability to throw TransactionException

Changes:
- Adds execute method which takes TransactionalTaskContext and returns T
- Adds throws clause for TransactionException in execute method
- Clarifies the purpose of TransactionalTask class in comments"
4fe6bd0383f6211aea5e8e5ece074d65cd30ae65,vishvananda_netlink,Add Family to struct Rule so that user can specify address family.,"* Added Family field to Rule struct and populated it when creating/updating netlink rules (Rule.go).
   * Updated rule_linux.go to handle IPv6 family in netlink rules correctly by using the provided Family value if available, otherwise using default AF_INET (syscall.AF_INET) (rule_linux.go)."
0a671a4808e69ded40d5243f5f102a4fa81c5588,ultrabug_py3status,scratchpad_counter: current state (fixed),Updated Scratchpad Counter Module: Introduced formatting customization and improved documentation for configuration parameters.
f74bb74fb48216a6739c38abf9feb608ac69f837,apache_flink,"[FLINK-<I>] [tests] Perform TestingListener#waitForNewLeader under lock

Performin TestingListener#waitForNewLeader under the lock which is also hold when
updating the leader information makes sure that leader changes won't go unnoticed.
This led before to failing test cases due to timeouts.

This closes #<I>.",Modified `TestingListener` class to use synchronization within the waiting loop and improve readability by moving the while condition inside a synchronized block.
8fa5f47ca22470c5f3330edd5573bce195fa68c7,grpc_grpc,Add grpc-java <I> to client_matrix.py (#<I>),"""Update client_matrix.py to include Python 1.41.0 in Language Release Matrix for Interop Testing"""
