hash,project,true_message,generated_message
f530054e1050f7f1d0cb77841aac6235aca4579b,domaincoder_code-metamodel-php,removed ArrayAccess from AbstractCollection," Removed ArrayAccess implementation from AbstractCollection, simplifying class structure for better maintainability."
0436812c7947c626190c25785766b2c476fd3a53,reactphp_filesystem,Missing two when refactoring," - Update EioAdapterTest for using AdapterInterface instead of FilesystemInterface
   - Refactor DirectoryTest to use EioAdapter instead of EioFilesystem"
cb4b3e3106ef8e9f68f4a868b50c8bcda07a3f00,django-auth-ldap_django-auth-ldap,Use arg for dynamic part of log message RE binding, Updated Django LDAP backend binding process to use f-strings for log messages to improve readability and consistency.
2daf18166f19d7fd4d30ea859ca749937bc5f34c,theiviaxx_Frog,Fixed bug with batch import and auto tagging, Removed backslashes from directory paths in tag generation for batch import command to ensure compatibility with all file systems.
d507f332a955eed3d3af805a0d417fb56379a6b9,rails_rails,activejob needs to be built before actionmailer," Renamed FRAMEWORKS array to include ActiveJob, improved readability and consistency in release tasks."
f0a72925c0c68e43adb19421479afe964aa24e1e,puppetlabs_ruby-hocon,Remove unnecessary brackets in regex.," Simplified config_impl_util.rb by using a more specific regular expression for whitespace stripping, allowing better compatibility with Ruby's whitespace handling."
f7fd1f310e2f41291bfc1d6427dff3971da23ab3,huston007_ng-annotate-loader,#<I> fix some build-stopper issues after merge," Updated loader.js to fill source array for source-map package compatibility, fixed issue with empty filename in outputSourceMap, and avoided error by setting sourceRoot to an empty string."
16e888c4edeef1fefe1bb967586bb28337f733f9,cackharot_suds-py3,"Update multiref.py

recurse invoking build_catalog to involve href attribute", Added method to build catalog for MultiRef objects on creation if ID is present
a0ab05282e93d4c90ed0831ed38eed9bbdb9ed72,amphp_http-server,Simplify CPU counter to use nproc," Updated WatcherProcess to use native command for determining CPU core count on Linux platforms, using 'nproc' instead of 'cat /proc/cpuinfo | grep processor | wc -l'."
aa82df2a6751872cf0dd10432cb63020eaa46db9,lxc_lxd,lxd/network/driver/bridge: Adds existing interface check as Create function, Added network interface creation check to avoid duplicates in bridge driver
8b2b3299e3f9118fcfd1343a0862109e804fa5f9,igvteam_igv.js,build update -- don't include igv.js as it won't work  (missing babel polyfill)," Moved igv.js from dist to tmp folder for further processing
   Updated webpack entry point to reflect new location of igv.js"
15aed7d5b3c30af8dc317f01895d42e8de60a535,camunda_camunda-bpm-platform,"fix(cockpit): remove hidden blocking tooltips 

* remove tooltips when clicking on call activity navigation. These tooltips might otherwise block overlays if they are only hidden.



Related to CAM-<I>", Removed callActivityOverlay tooltip hide function on click events to prevent unexpected behavior and improve performance.
925dfe8d18f2fe6c4b34ffb52c0c777e0908ce99,MrRio_jsPDF,"Update fromHtml plugin to add compatibility with IE<I>

cn.ownerDocument.body.contains(cn) isn't working fine with IE<I>. Changing it to !!(cn.ownerDocument.body.compareDocumentPosition(cn) & <I>) it do the job in all the browsers.

Fix for the Issue IE does not add text #<I>.

<URL>", Added compatibility with IE11 for checking whether a node is contained within the body element in 'from_html.js' plugin. This enhances the plugin's functionality in Internet Explorer 11.
d02912238c52376ed8dbec313571ed7e238b8641,c-w_gutenberg,Enable memoization for expensive metainfo function," Added memoize decorator to metainfo function for caching results, improving performance of meta-data retrieval."
296222187edbaecb8de0fe222521436028f068ec,aws_aws-sdk-ruby,Updated handlers to stop using #signal_complete on the Response.," Removed `signal_complete` call from AWS operations spec and SpecHelper, simplifying response handling."
7b5c65de3b7eac862ac4a88181afba63f4385dab,kiegroup_optaplanner,examples: make XStreamSolutionDao's fields protected instead of private," Made `XStreamSolutionDao` class fields protected, allowing subclasses to access them directly. This change simplifies data persistence by making it more flexible for derived classes."
d084b1be45e937f8992993c0ea37eb5dc3862621,ovnicraft_suds2,need to look starting at self for expns, Updated Element class to use current element as prefix when resolving expansions within itself.
2a8460de4cdedf8fbd7a0b6311f935cc38f3647c,CocoaPods_Nanaimo,[PBXProj] Avoid checking if starting objects section unless at top-level," Added check to ensure writing dictionary keys within the 'objects' section only occurs at top-level, for consistency in PBXProj file structure."
1bb32412a9887ef0ca97214732b95c83535fac31,oat-sa_extension-tao-delivery-rdf,Moved CSS from template to JS controller, Added dependency on 'ui/modal' and included 'taoDeliveryRdfCss/delivery-rdf.css' for improved UI functionality in editDelivery.js of DeliveryMgmt module.
a3e899380f417a9e837548a6a88caef935c5f858,fastest963_node-rpclib,Clear timeout on abort and clear timeout after timeout, Added timeout cleanup for RPCClientResult to clear timer on abort
d61dc26e122c3ec4173bbe43728a090e86985e40,moodle_moodle,MDL-<I> Grade single view: Prevent nasty scroll jumping.," Updated singleview.js to prevent default link behavior on click event, improving user interaction consistency in the grade report single view."
990d00f6d8944508befc31e75cc6ad7f8b8062ad,sonatype_plexus-cipher,[SPICE-8] - added passphrase variable length test, Increased password length in DefaultPlexusCipherTest for stronger encryption tests
19d30c4a8c7536db90a87f6f89bf31b3d2f29a6c,substance_substance,Implement select() method for DOMElements., Added `select()` method to BrowserDOMElement and DOMElement classes for easier selection of elements.
6775b8cdd3d06e45d6cdc02f381d72629dee0f47,marmelab_react-admin,"Continuation of <I>

This PR is a continuation of <URL>", Refactored `buildFields` function to handle both Object and Interface types in Graphcool schema.
b16587d6becacdbd88b7c90f0f0ee6ddf1736c5c,Automattic_wp-calypso,Remove openShowcase() from Themes page (#<I>), Removed openShowcase function call from clearSearch method to improve performance and simplify code logic.
461e62a9daa25dcda536b2d8e3b873654bfc6fee,mui-org_material-ui,[StylePropable] Changed mergeStyles to use React immutability helper., Updated `style-propable.js` with React addons.update for more efficient merging of styles.
0c03cbcf01279cd4219ad1fec6070d316adbfb8e,TeselaGen_teselagen-react-components,support filtering table by an array of idsD," Added support for referenced fields in filtering, also handle non-referenced fields directly when filtering on 'id' field."
cd1e6ac58ee2c22823dbf53672a4518d9c94c81f,openid_python-openid,"[project @ Added an ""allow auth"" page.]", Added authorization confirmation page for ServerHandler in sampleserver.py to prompt user before accessing the server.
d0b50d30cef00a721f933858f3bea4d847ed4526,DoSomething_stathat-php,"Another coding standard thingy, line breaks... sigh", Added empty line after deleting alert in Client class for readability purposes
a9dbc43a2f8b82ce7698fa118466177a2929e45e,mojombo_grit,"handle newlines in author / committer

This shouldn't technically be allowed but we've seen a few cases of
it in existing repositories on github.com so let's just deal with
it."," Added separate parsing for author and committer lines in commit message, improving readability."
eafa4ddd0dc067f6f2d6d666fc8d9a71cc56f30a,ezsystems_ezpublish-kernel,Fixed regression introduced in 4a6e<I>eebfb<I>f<I>e<I>fbc6dd<I>a<I>e<I>, Add missing versionNo property to ezp\Content\Version mock object for consistency in InputHandlerTest.
eb80a5f9e89e69480edc7f1c9c66cc7403f547f1,silverstripe_silverstripe-framework,FIX LastEdited no longer updated on skipped writes," Populated Created and LastEdited timestamps for new and updated records, ensuring they are always set during write operations."
1aee8eadc3ae3b5ccaddb4b46642d58f5fb59df2,algolia_algoliasearch-client-go,fix(response): userData is an array not a map, Converted userData field from map[string]interface{} to []interface{} in QueryRes struct for better handling of multiple user data items
305fb4b71bd20d2102300de0f54d3d5d31921eda,lightwerk_SurfCaptain,[TASK] Removes path_with_namespace from repository response," Removed unnecessary 'path_with_namespace' property from repository response data, as it is not needed for display purposes."
6dcbe7fe78c2bfacf7efc1da04cf03fb0704bf28,ethereumjs_ethereumjs-vm,Update allocated memory word count only if allocation was successful," Reduced memory usage in `opFns.js` by optimizing memory allocation logic, preventing potential stack overflow issues."
862eea9bafc5394a4dc6b18ab1df68bcf500c481,algolia_instantsearch.js,docs(refinementList): mention that highlight is displayed in the default template (#<I>), Updated RefinementList component to display highlighted label in default template when using search for facet values.
4fe6bd0383f6211aea5e8e5ece074d65cd30ae65,vishvananda_netlink,Add Family to struct Rule so that user can specify address family.," Added support for IP Family in Rule struct and rule handling, allows customization of IP family in netlink rules."
37667c3737445f80d1d8e72b0f3d83f7a1a93758,hazelcast_hazelcast,Improved javadoc TransactionalTask," Added support for anonymous inner tasks in the TransactionalTask interface, allowing it to run on the caller thread while providing access to transactional resources like TransactionalMap."
7a08fb08f746b11f132c9d69c2cd4c7d7f3400da,springfox_springfox,"Delegating to the search resource interface

(<I>)
The annotations were not showing up because we were using the generic search controller. This fixes annotations on search interfaces.

fixes #<I>"," Updated EntitySearchRequestTemplate with HandlerMethod replacement for handlerMethod, to improve compatibility and maintainability of Springfox-Data-Rest."
0a671a4808e69ded40d5243f5f102a4fa81c5588,ultrabug_py3status,scratchpad_counter: current state (fixed)," ""Update scratchpad_counter format placeholder description for better readability"""
a6a3e764efb8229b10057b32066f764f77b5d61a,pact-foundation_pact-go,fix(verification): fix verifier CLI invocation with multiple pacts. Fixes #<I>, Removed strings.Join to append PactURLs directly to Args in VerifyRequest validation
f74bb74fb48216a6739c38abf9feb608ac69f837,apache_flink,"[FLINK-<I>] [tests] Perform TestingListener#waitForNewLeader under lock

Performin TestingListener#waitForNewLeader under the lock which is also hold when
updating the leader information makes sure that leader changes won't go unnoticed.
This led before to failing test cases due to timeouts.

This closes #<I>.", Refactored LeaderRetrievalListener's waiting loop to use synchronization with a lock for improved concurrency in leader election testing.
8fa5f47ca22470c5f3330edd5573bce195fa68c7,grpc_grpc,Add grpc-java <I> to client_matrix.py (#<I>)," Added support for version 1.41.0 in language matrix for client interop tool, to reflect latest release versions."
e6726681a9b5d4b730e13eb9a7200a9fcd01394b,grafana_grafana,Chore: Remove x from annotation test (#<I>), Refactored annotation_test.go to use repository's SQL connection for cleanup operations in TestAnnotations function for better code organization and consistency.
bf3f14caf1458f932c9aba90d77b4d2e260e0d1d,inspirehep_inspire-crawler,"tasks.submit_results: improve memory usage

By using generators instead of fully loading files to memory."," Simplified task result parsing in `inspire_crawler/tasks.py` and test data loading in `tests/test_tasks.py`, using list comprehensions for improved readability and performance."
cfda3ab314ea6582aa1e2a87165fcdcc5818d8a0,saltstack_salt,"quota.on and quota.off need to return True (or False, technically)", Added return values for quota.py functions to indicate success after executing commands
68e3e66a3e83049fe2e49d50fa9a258a21b91814,octobercms_october,Sync upstream (<I>)," Added messages for plugins disabled by configuration or system, due to missing dependencies or being removed from the file system respectively."
9e06145389a130228e2ad1371c97d8ceba289c20,enkore_i3pystatus,PEP 8 (I'm bored): core/util, Rounded all numeric values in the dictionary to decimal places and updated make_graph function to correctly iterate over all values except upper limit.
74d4de6d501e767a996c14092c24dd7ad3912ed1,camunda_camunda-bpm-platform,fix(jobs): Show activity scope in jobs table, Renamed 'executionIdToInstanceMap' parameter for consistency in jobRetries.js
fd9d8c2d811cf207ef5c8de1436c4e38af16deb5,trusktr_infamous,flatten the exports. flattens the global object when using the global/window version of the lib," Consolidated exports for core, html, components, and layout modules to simplify imports."
9df508126a5b3671efc48560a09f2f6e9102ccee,scottcorgan_express-boom,Removed the assigning of the data key and removed the now redundant msg parameter; Now follows Boom like for like, Simplified error handling by moving boom response generation to route handlers.
fde8a3516a2281283140d05cba5dbcc248dce29e,spatie_googlesearch,Check XML for error condition., Add exception handling for GoogleSearch service errors in the XML response
0b1f14a0e431b088fd0897bf6dac4ab3949867d0,iachettifederico_mystique,Refactored to make it compatible with Rails," Refactored Presenter to dynamically define 'to_*' methods, now allowing for method chaining and improved readability."
91e095c4ff1ff8536815179ac9f1d2c1a10b46c3,mcordingley_LinearAlgebra,"Fix docblock to read current name of function, rather than old."," ""Refactored Matrix::submatrix to replace 'reduce' method for clarity in functionality"""
225667d8f77b8bd9d93af873bf87db92e8608ca5,operasoftware_operaprestodriver,Fixed 'which opera' call throwing exception and trimmed path," Updated OperaPaths.java to pass ""opera"" as a separate argument to the 'which' command on Linux/Unix systems, allowing for potential future support of multiple installed versions of Opera."
7767975a8f34b0d830ab2abc7e40a761caa22480,saltstack_salt,better error reporting when creating from a map, Updated SaltCloud behavior to check if nodes defined in map are already existing or not before creating. Fixes potential issue where no action was taken when 'map' is present but no query option is selected.
37ba20a7eaed6f5567113d206e29679d9d97b3c1,Koenkk_zigbee-shepherd-converters,Hue dimmer switch: non legacy integration differentiate between press and hold release. <URL>, Refactor button event types to include 'press_release' and 'hold_release' in Zigbee converter for better event handling consistency.
f4c455b13bb86c5a1630641bc44bb048d39bbe13,ssbc_ssb-config,"Add incoming connection for Unix socket

Problem: The Multiserver plugin exposes a Unix socket by default, and
it's way faster on low-end devices and devices that are forced to use
JavaScript cryptography, but it isn't enabled in SSB-Config.

Solution: Add a line to set it as an incoming connection, so that it's
available by default.", Added unix scope with noauth transform to incoming connections configuration for improved device management
0bd1ece974b8c6699403e58c135e42b24b644f0d,arokem_python-matlab-bridge,Update tests for floating point and explicit shape," Changed test data structure for numeric arrays in test_magic.py to support 2D arrays, as Matlab's output format for multi-dimensional arrays is now being handled."
7c4e6e1bf1dbe38270f5f4d1f3ca08c0be242553,apache_spark,Add i2 instance types to Spark EC2.," Added support for new EC2 instance types I3, I2 for Spark AMI and disk configuration"
96aa840f0df2c3095b15582a324515cf37de78a8,ofa_django-bouncy,Removing mock from setup.py for Python 3.x, Added compatibility for Python versions under 3.0 in tests; included mock library as extra test requirement if necessary
cf51f21305ca19ced9b293a0615cead5178b382a,unixsurfer_anycast_healthchecker,Add a warning when all IP prefixes are removed," Added warning for incomplete Bird configuration when only dummy_ip_prefix is present, as it may cause lack of traffic handling."
6d7ca4c654981edc04127fa1c4c7d181b23c4df7,yajra_laravel-datatables-buttons,"Adding addScopes function to Services/DataTables

Hello,



i'm adding addScopes function, to push multiples scopes to the query scope array in one go.



i think it's useful, it's avoid multiple addScope chaining.



thanks.", Added method to push multiple scopes into array query scopes in DataTable service for improved flexibility.
3b142d0a9f302cb1d6038d79c6a434e741367b3b,quantopian_pyfolio,MAINT Removed unneeded comment., Added calmer_ratio function for calculating a risk metric based on maximum drawdown and annual return.
a3dc2913dfcffe20b925301a54f6aa213dc7f571,zk-ruby_zookeeper,let's make this a beta, Updated Zookeeper version to beta release (1.0.0.beta.1) for testing purposes.
810c97d7abcce73f57d1bcb940e55f82eb47a9d4,babel_babel,actually make destructuring use the provided operator, Updated destructuring transformation for assignment operator consistency
d6074c9b670dccd7e9159a63924f60170179a869,O365_python-o365,"Message: Fixed body trail lost on reply and forward messages.
Now the contents of the body are preserved.
Also now setting the body will stack the changes one on top of the other. To avoid this just set the body to '' or None."," Added HTML formatting to message body, allowing for proper insertion of content at the beginning."
15b3846ff26b0f51c0773339a3c14ccbf281b8c9,PHPAuth_PHPAuth,"Pre-V2 changes

* [*] added custom password and email validator to Auth class"," Added custom email and password validator callbacks to Auth class, allowing for extended validation."
82ea47308882f8ff52a14d0ad4e9f3d9afc0496f,refinery_refinerycms,"Honestly, I meant to change that before committing."," Refactored init_flash_messages function to be a named expression, allowing its usage within IIFE and outside."
03e1fbe0368c6712e751e6b266c21116b362132f,user-cont_colin,Use yaml.safe_load to deserialize ruleset files, Switched ruleset loader from JSON to YAML for better compatibility with various rule files.
b6f005075f46f5f0e15d12d0398e3b78fe8f78d3,VoltDB_voltdb,VDM-<I>: Issue with disklimit features not collapsing resolved, Collapsed and expanded disk limit properties row based on glyphicons state for nested rows 51 and 5.
cfe6f2119a450e9f21d1e8aa869f9dbc39d3d2fa,tensorflow_datasets,"Updating wikipedia to handle utf-8 files correctly.

PiperOrigin-RevId: <I>", Added codecs import for handling non-binary files in WikiMedia XML file parsing
37447f5c9871057a6e5a36679465f3983c055485,python-hyper_wsproto,Switch to h<I> <I>'s API.," Removed polling for next event from upgrade process, replaced with event batching"
8ba32464f8d855dbd4497afb28c4b5d5a0e1cebf,kaliop-uk_kueueingbundle,add cast to int for timeout in consumer command, Updated ConsumerCommand to cast timeout option value to integer for proper handling
b2fb1ffa6063610250a9ee14f6e6d26febc49f5a,pinterest_gestalt,Box: fix docs for Layout section (#<I>), Added 'layout' prop to Box component for 4-column layout configuration
e65c6803944a78922f51d59eef56713236484469,moby_moby,"Fix for situation where swarm leave causes wait forever for agent to stop

In this case the message to stop the agent is never actually sent
because the swarm node is nil", Added node leave event handling when swarm node is nil for proper cleanup in case of early termination.
8a50ea4b21d349e76e3c3bcad8791d5c6614f1de,bitshares_python-bitshares,[bitshares] store config in instance, Added instance variable for storing configuration within BitShares class to facilitate access across instances
0cb6219f08d9c94a04a63ff30593cf1bcfaa9506,hazelcast_hazelcast-simulator,Fixed hidden field in TestContainer., Refactored TestContainer's newTestInstance method for better readability by using Class instead of ClassLoader.loadClass() and Constructor directly.
34b6242830e393817f937b68fd5e7e2dacf8711e,TYPO3_testing-framework,[BUGFIX] Fix entry path, Changed script path definition for Testbase class to index.php instead of bin/typo3.
329a62d7d90841a3c3ac1197abd940afb81f7060,fluffle_goirc,Don't hold conn.mu during REGISTER. Fixes #<I>., Delegated connection setup to internalConnect function for cleaner and safer handling of the REGISTER event.
e7280bb66ff5adbf2376ead437a6ac5c7d008752,gameclosure_js.io,convenience function for removing a path, Added method 'removePath' to allow removing a path from the current tree. This enables dynamic management of paths within the file system.
8974e27827c338182b627696bb4d497518351d06,rse_componentjs,use just the internal logging in drive(), Removed console logs and added debug logging for drive use case failures in testdrive plugin
816f0e75453d40fe0ce4861365a03d5f48fc6eec,celluloid_dcell,Automatically deregister ZMQ interest after the ZMQ::Poller detects readiness," Removed unnecessary suspension of `Task` during ZMQ polling, resolved possible race condition with deregistration and resumption."
e784bccfdba02e340d98d624ea6db32bccf7ceaf,sonata-project_SonataAdminBundle,fix formMapper - change FormInterface to FieldInterface, Changed usage of FormInterface to FieldInterface in FormMapper for improved type hinting consistency.
4b8c79000d44b4abd78f105c1d348bdd7a8dbd73,conveyal_gtfs-lib,refactor(gtfs test): add some more comments on testing helper methods," ""Added helper function to export GTFS from the database as a temporary zip file for testing purposes."""
a894c8d8b12aa00412e14cb29802b71ef45a0f38,B2F_Succss,Fixes error messages for offline and malformed  urls," ""Rewrote error handling for HTTP status check in Succss function to handle non-number values"""
d4dfea9f2dc5e7ee9d99e8049caf315dd8541599,opal_opal,Allow InvertedFormatter to override methods, Updated MSpec Opal formatters to display expected failing examples count and restructured the code for better readability.
4b33e3b1dd2088c39a988e456ab57fa0e60a3c72,rubocop-hq_rubocop,Simplify spec a bit," Updated lambda literal test to accept new syntax in Ruby 1.9+, ignoring old lambda calls as a preference."
650c6f553b4969181b6a93c730dbe6737c78f6cd,jhedstrom_DrupalDriver,Fix code sniffer warnings in Random., Updated Random::string() function to accept a callable validator argument for custom validation of generated strings.
165b9832fe48dd08628a2d423aa2bae08934fb76,symfony_symfony,[Console] added hasOption and hasArgument to Input," Added `hasArgument` and `hasOption` methods to check for the existence of InputArguments and InputOptions in Input class, respectively. This allows users to verify the presence of specific options or arguments before executing commands."
fc6c797de4cb82d6df7470a3aa41bb1ca4541d31,vatlab_SoS,Fix execution of statements after successful signature validation in one case. #<I>," Added break statement to skip execution for skipped local steps in Base_Step_Executor class, improving efficiency."
72fe30a3942b2f11d3d6d4f3b9c449989cb309e2,heroku_legacy-cli,workaround for ruby bug of home directory on windows," Fixed encoding issue with `Dir.home` on Windows in Heroku helpers, following Ruby bug report #10126."
a080c1f439ca0cdea41c28bf8eb8c634e3f9ed80,Sylius_SyliusResourceBundle,Fixed missing base url in javascript session, Removed redundant call to locatePath in generatePageUrl and generateUrl methods for improved efficiency.
ac04a46c154d8b39592ef1e48d7bbcead311f5d3,cantrowitz_RxBroadcast,removed <p> from javadoc," ""Refactored RxBroadcast to use LocalBroadcastManager for creating Observable wrapping BroadcastReceiver"""
174db5934d05f020e4d7d33f49c232356b26c90b,Activiti_Activiti,Add getVariableInstances method to VariableScopeImpl.," Extracted and returned the variable instances map from VariableScopeImpl

   The change allows clients to easily get the variable instances in a read-only format, improving code readability and accessibility."
e7f64fabae5643991232f49d208fbe8f009e5306,qiniu_ruby-sdk,fixed io_spec.rb, Updated Qiniu::RS::IO upload_with_token to remove callback_url parameter for local testing purposes
fb5fccb65e0d64b0c15bb9579bacf84a1bf54616,yegor256_cactoos,(#<I>) Remove the todo puzzle, Removed TODO notes regarding generic variance improvement for package org.cactoos.list as discussed in #1533 issue.
431d24da35fb19a553f8c2bd0cf602e7d576898a,ome_omego,Fix name of the openmicroscopy source artifact, Renamed OMERO source artifact to openmicroscopy source artifact for consistency.
1475ba9c252bc7902268f2a9551a47bd2af54f2b,rinvex_countries,Fix issues with currencies longlist retrieval (fix #<I>)," Removed unnecessary filtering and sorting in CurrencyLoader.php, optimized for performance by skipping empty currency values."
eee9f47375077fc13734dc9d750fa40ff65f386f,floraison_flor,Add spec for execution['tasks']," Added test for tracking multiple tasks in a single unit execution, and ensuring they are properly recorded."
178a4ab5c3af80c077572fd01d748084b35844e0,pypa_setuptools,Patched test so it can be run on Python 3, Added compatibility for Python 3 by replacing 'unicode' with 'str' in EggRemover class.
414850baccdd48f7fe917763de4d6e950c7af109,SAP_openui5,"[FIX] sap.m.ObjectAttribute: renders correctly space between title and text

Change-Id: Ic<I>e<I>ad<I>dcf<I>e<I>bdb<I>a3f3ba0b<I>c", Replaced colon symbol with non-breaking space for better appearance in ObjectAttributeRenderer.js
d54470703f02d892bcea652ac663562f44d0ab53,igrigorik_em-synchrony,"fix disconnect logic in em-remcached: if we're disconnected immediately
return the value, otherwise we'll just hang forever", Simplified multi-get/set operation in Memcached by removing temporary results storage and pausing fiber execution instead.
cf4d98ef3030774eb5ecc556ce7cf823b2f60b0b,defunkt_pystache,Deleted a blank line., Removed unnecessary blank line in Locator class within pystache/locator.py
705abbd4c682f586bb29604221a184d067ae9e90,saltstack_salt-pylint,Needs to be a little more complicated for py3 and py2 support, Updated SaltPyLint setup script to utilize `with_statement` for improved compatibility and readability
9949addcbe191e6a0efbbff5070d2fc3e7d25a57,genepattern_genepattern-notebook,Fail gracefully is not running a Python kernel, Added check for non-Python kernels before initiating notebook initialization
b0c9eabe0031975a3e54a49a49ad54fa28a82501,contao_contao,[Manager] Add two missing phpDoc parameters., Added missing parameters to `testRegisterContainerConfiguration` method in `ContaoKernelTest`. Improved test coverage.
dd8d0fb66a70985178928e7ff4979837b08b09fa,google_closure-compiler,"Actually print out error messages in test failure.
-------------
Created by MOE: <URL>", Updated CompilerTestCase error comparison to print multi-line error messages correctly.
e2768926fc0a7592c98d808393d8954664bac650,opennode_waldur-core,Expose customer abbreviation in statistics, Added customer abbreviation to customer statistics view response for better identification
e95c8b696a43f163480e73766cb3f7fa8b52a971,svelto_svelto,Layout resizable: ensuring double-clicking a sash doesn’t have unwanted effects no other panes that should be unaffected by this," Refactored layout_resizable.js: Added check to ensure centerDelta remains within bounds, improving resizing stability."
cfd409b2d0b6ed0ee35589d8471a44689eddccc4,google_guava,"Add @Beta to new method that hasn't yet been API reviewed.

-------------
Created by MOE: <URL>", Added Beta annotation to AtomicLongMap.removeIfZero() method for better documentation
ba4fa4f38523e6148704991f4c4db9198d638d52,cargomedia_cm,Remove obsolete cross-browser code, Removed IE9 compatibility for 'enableTriggerChangeOnInput' event handling in Text form field.
d9d5ac61601559fcf0fae9d6822920aba97dbc15,Diaoul_babelfish,Added possibility to specify a default language to be used in case the one given to the constructor of Language is not valid," Added optional ISO-639-3 code for unknown languages in Language class initialization, to handle unrecognized languages gracefully instead of raising an exception."
460f02cf43269a0c50686a333ddb7105c58568f1,rhomobile_rhodes,Remobe time calculation from rhom, Removed timing information from `find_bycondhash` method to improve readability
eff3b2c8832c8ae31c9d550d64c7341721413345,gem_oq-engine,"setup.py:

Scrape the __version__ from the package init (so the version number is
only defined in one place)."," Implemented dynamic version retrieval from openquake/hazardlib/__init__.py, replacing hardcoded version number in setup.py"
18c52671a93de06e9be1a65d1941a7ed76c6991e,Rapptz_discord.py,Remove extra to in tasks docs, Refactored Loop class parameter documentation for clarity in discord/ext/tasks/__init__.py
1089ce440debc06afbc5ffb9f61cb444e8172373,nephila_djangocms-page-meta,Bump develop version [ci skip], Bumped djangocms_page_meta to version 0.8.4.post1
ef75ada4cbf3c196478593ce8e0b0300c280aa84,deployphp_deployer,New tests for Tool and over classes. :snail:," Removed Local class import from ToolTest, reducing potential dependencies for testing Deployer\Tool."
0419749a28849f345c060336a20c85441628eacb,jgimbel_react-leaflet-div-icon,DivIcon can now contain a Popup from react-leaflet, Removed root ContextProvider from Divicon component for proper child rendering within it.
270ec045bbb93a3a8eadf9d0759c4b5b6dedc8e4,googleapis_oauth2client,"More bytes vs str handling.
Ensure private key is in bytes.
Ensure dict components are str before creating JSON string.", Decoded bytes in credentials and private key data structures for compatibility with JSON encoding.
c318f806f40c191d1771f33d281ac4de71a7ee33,substance_data,Include buildIndexes method., Rebuilt all indexes for improved data lookup efficiency
d17cb990ad2d219d5901415ceaeb50d17df59527,pierrec_xxHash,Added lost stdin processing," Added print function to hex-encode and reverse input string, now able to print stdin when no files are provided as arguments."
d8a326ef36843183dd9c54f2cda5dc1eb695de62,chef_chef,"Simplify the matching code per code review

I read the github review history wrong on this and totally missed this
suggestion."," Removed explicit regular expression matching for Command Line Tools label in build_essential.rb, replaced with string scan method. Simplified code structure and improved readability."
32536d7ca007f6708b69fea42686a97fe25b459f,rkhleics_police-api-client-python,Don't try to get outcomes for Crime objects with no persistent ID., Removed check for persistent ID in _get_outcomes method to avoid fetching outcomes for temporary crimes
88ba57fceeab265afaa63365fe182e79c4f1f1e9,jsreport_jsreport-chrome-pdf,remove trailing slash from html path," Removed trailing slashes from htmlPath and replaced windows path separator with slash for consistency, using `pathToFileURL` in v3 and node 14 to handle absolute paths in chrome.js"
b30d05ecf001e24fbe1d022ae15fccb71126035a,apiaryio_dredd-transactions,chore: Temporarily disable comma-dangle," Added 'browser', 'mocha' and 'node' environments to ESLint configuration, and enforced 'comma-dangle' rule with 'never'."
75b1b55f87472e05983bfc26f1bf133d8dfc0306,cyclejs_cyclejs,Added TODO comment in src/cycle.js, Removed potential null errors in cycle.js by introducing a check for undefined vtrees before mapping functions.
df00506c305d497fc1ea7f933d43ea1618e1bd93,valu-digital_valuso,Adds test to ensure that method is not a Trait method," Added check to skip methods declared in traits due to ZF2 bug in AnnotationBuilder, improving compatibility with trait-based classes."
692a6a3bc6a6dd63149834b86798081b01f58ec0,Rapptz_discord.py,Fix ordering issue with Message.server," Merged handling of upgrades with server assignment in Message class, allowing for better server context when dealing with messages."
5b8a397e023f441bd9855b84a97d694a29da6dea,xhtml2pdf_xhtml2pdf,"Add test for image path, which works in py2, but fails in py3", Added test case for image file path using os.path in tests_parser.py to support local images.
94713e899fffb13c4f32ee789f53c25050ea6d89,kisielk_raven-go,"Use ""default"" as the project name for now"," Added default project for RavenClient. Now the SDK uses 'default' as the project when initializing a new RavenClient instance, regardless of the provided DSN."
f7081c88d075727ed5d3edf87081c00dea45662e,facebook_between-meals,"Fix hg amend

File cannot be empty, otherwise hg kicks off vi interoactive session, in the background, which just hangs."," Added flush operation to Tempfile when writing amendment message in Hg command, to prevent buffering issues."
60911c39336fea92536f78a4deb6b52535b613cd,rails_rails,Ruby <I>: Rack apps must *always* take an env arg on <I>, Updated app closure in MetalTest to accept environment parameters for consistency
01555a0fe3112b3c7628ddcf8ba7911fffc5d97d,intel-analytics_BigDL,Add transformer doc and some fix (#<I>), Added test cases for MatToFloats without buffer sharing and empty predict methods for local and distributed scenarios
28de875f5ae76470a082f6815b4ebbb90fbb2f2e,basisjs_basisjs,make console binding safe for old IE," Bound console methods to the console object for compatibility with older browsers, also added fallback for when Function.prototype.bind is defined by other libraries."
fe4e8c5a4208d3446d5aa169242a39622918b4c8,pyrogram_pyrogram,"Rename get_history's ""reversed"" parameter to ""reverse""
It was colliding with the built-in ""reversed"" function", Renamed 'reversed' parameter to 'reverse' in GetHistory method for better consistency and readability.
6be13a8c52c6982c719d555c1232d811c259c893,arne-cl_discoursegraphs,minor: added pprint() to RSTTree, Added s-expression representation method to RSTTree for potential compatibility with .dis format.
